type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_IN,13561.8,C9632,99461.15,85899.34999999999,D9632,52773.89,66335.69,0,0
CASH_OUT,39741.72,C9633,18261.14,0.0,D9633,64744.82,104486.54000000001,0,0
PAYMENT,11466.72,C9634,30476.18,19009.46,D9634,32868.72,44335.44,0,0
CASH_IN,7942.73,C9635,63622.59,55679.86,D9635,98553.82,106496.55,0,0
CASH_IN,39122.19,C9636,73304.72,34182.53,D9636,87577.44,126699.63,0,0
CASH_OUT,35394.89,C9637,53460.51,18065.620000000003,D9637,29640.28,65035.17,0,0
CASH_OUT,9132.77,C9638,7392.84,0.0,D9638,50794.62,59927.39,0,0
CASH_OUT,5813.17,C9639,84159.52,78346.35,D9639,23084.06,28897.230000000003,0,0
PAYMENT,41920.12,C9640,96087.44,54167.32,D9640,51450.39,93370.51000000001,0,0
CASH_IN,38830.15,C9641,40551.68,1721.5299999999988,D9641,68333.23,107163.38,0,0
TRANSFER,16363.54,C9642,22481.25,6117.709999999999,D9642,8552.11,24915.65,0,0
TRANSFER,32910.21,C9643,1931.38,0.0,D9643,87011.72,119921.93,0,0
CASH_IN,6208.89,C9644,23729.9,17521.010000000002,D9644,59374.59,65583.48,0,0
CASH_IN,25352.88,C9645,69991.88,44639.0,D9645,98960.29,124313.17,0,0
CASH_IN,937.5,C9646,91158.94,90221.44,D9646,2559.15,3496.65,0,0
CASH_IN,19580.7,C9647,9351.31,0.0,D9647,83149.84,102730.54,0,0
PAYMENT,3743.07,C9648,55325.92,51582.85,D9648,79196.3,82939.37000000001,0,0
TRANSFER,23757.88,C9649,69553.12,45795.23999999999,D9649,13285.25,37043.130000000005,0,0
DEBIT,21084.66,C9650,27638.08,6553.420000000002,D9650,33530.56,54615.22,0,0
TRANSFER,22219.81,C9651,56989.7,34769.89,D9651,88479.62,110699.43,0,0
TRANSFER,2267.52,C9652,71524.84,69257.31999999999,D9652,51845.43,54112.95,0,0
CASH_OUT,18081.46,C9653,83771.92,65690.45999999999,D9653,40128.15,58209.61,1,0
CASH_IN,37824.44,C9654,45249.99,7425.549999999996,D9654,90549.64,128374.08,1,0
CASH_IN,18446.35,C9655,74785.72,56339.37,D9655,9334.45,27780.8,0,0
CASH_IN,35758.88,C9656,30178.3,0.0,D9656,47312.28,83071.16,0,0
CASH_OUT,18474.57,C9657,21304.67,2830.0999999999985,D9657,65237.41,83711.98000000001,0,0
PAYMENT,21162.55,C9658,18731.37,0.0,D9658,60854.14,82016.69,0,0
PAYMENT,28195.04,C9659,35887.27,7692.229999999996,D9659,26427.65,54622.69,0,0
DEBIT,47534.15,C9660,3587.97,0.0,D9660,56331.29,103865.44,0,0
PAYMENT,5443.91,C9661,28299.18,22855.27,D9661,70856.18,76300.09,0,0
PAYMENT,1646.66,C9662,65222.28,63575.619999999995,D9662,58488.54,60135.200000000004,0,0
CASH_IN,30398.25,C9663,64791.9,34393.65,D9663,68446.22,98844.47,0,0
TRANSFER,47454.91,C9664,7355.38,0.0,D9664,25607.87,73062.78,0,0
PAYMENT,49486.17,C9665,28741.56,0.0,D9665,83284.9,132771.07,0,0
PAYMENT,24208.73,C9666,56955.77,32747.039999999997,D9666,44968.95,69177.68,0,0
CASH_OUT,23404.61,C9667,31855.21,8450.599999999999,D9667,98722.38,122126.99,0,0
DEBIT,32248.54,C9668,41798.8,9550.260000000002,D9668,2328.53,34577.07,0,0
CASH_OUT,27782.18,C9669,71281.08,43498.9,D9669,38031.54,65813.72,0,0
CASH_IN,31704.77,C9670,926.68,0.0,D9670,18047.51,49752.28,0,0
TRANSFER,43700.1,C9671,27639.35,0.0,D9671,55560.95,99261.04999999999,0,0
DEBIT,37315.56,C9672,14237.22,0.0,D9672,24320.51,61636.06999999999,1,0
CASH_OUT,24844.37,C9673,12760.92,0.0,D9673,73747.79,98592.15999999999,0,0
PAYMENT,23093.76,C9674,95904.02,72810.26000000001,D9674,88186.59,111280.34999999999,0,0
PAYMENT,31980.45,C9675,37656.03,5675.579999999998,D9675,21088.44,53068.89,0,0
DEBIT,22785.86,C9676,52708.86,29923.0,D9676,16067.76,38853.62,0,0
PAYMENT,22889.51,C9677,73382.19,50492.68000000001,D9677,87535.72,110425.23,0,0
CASH_OUT,816.28,C9678,4744.75,3928.4700000000003,D9678,36127.19,36943.47,0,0
CASH_OUT,8704.03,C9679,24102.26,15398.229999999998,D9679,43458.36,52162.39,0,0
PAYMENT,24426.19,C9680,83214.78,58788.59,D9680,22096.95,46523.14,0,0
PAYMENT,41132.85,C9681,86199.06,45066.21,D9681,42531.49,83664.34,0,0
CASH_IN,13937.07,C9682,37295.09,23358.019999999997,D9682,23130.01,37067.08,0,0
TRANSFER,26132.65,C9683,37486.16,11353.510000000002,D9683,66592.74,92725.39000000001,0,0
DEBIT,17248.76,C9684,75689.69,58440.93000000001,D9684,49887.64,67136.4,0,0
CASH_OUT,5241.09,C9685,29507.02,24265.93,D9685,78806.04,84047.12999999999,1,0
DEBIT,47914.97,C9686,11709.41,0.0,D9686,31272.81,79187.78,0,0
CASH_IN,42733.84,C9687,25753.55,0.0,D9687,50559.5,93293.34,0,0
CASH_OUT,3925.54,C9688,38734.47,34808.93,D9688,25952.33,29877.870000000003,0,0
CASH_IN,35989.64,C9689,5220.47,0.0,D9689,93447.39,129437.03,0,0
CASH_IN,17379.65,C9690,47868.03,30488.379999999997,D9690,52193.57,69573.22,0,0
PAYMENT,49742.5,C9691,74000.75,24258.25,D9691,17346.25,67088.75,0,0
DEBIT,15120.62,C9692,51374.51,36253.89,D9692,27276.57,42397.19,0,0
DEBIT,11937.68,C9693,7189.53,0.0,D9693,8290.2,20227.88,0,0
PAYMENT,28394.96,C9694,44014.96,15620.0,D9694,2781.6,31176.559999999998,0,0
DEBIT,41756.47,C9695,70890.46,29133.990000000005,D9695,52592.18,94348.65,0,0
PAYMENT,9626.75,C9696,5809.67,0.0,D9696,33712.29,43339.04,0,0
CASH_OUT,35470.43,C9697,5984.72,0.0,D9697,96377.35,131847.78,0,0
CASH_IN,3071.27,C9698,37060.14,33988.87,D9698,17133.14,20204.41,0,0
CASH_IN,45946.82,C9699,19496.4,0.0,D9699,79391.27,125338.09,0,0
DEBIT,4054.66,C9700,93478.08,89423.42,D9700,31597.14,35651.8,0,0
TRANSFER,45711.65,C9701,58134.36,12422.71,D9701,22353.74,68065.39,0,0
CASH_IN,24540.87,C9702,28732.54,4191.670000000002,D9702,96963.68,121504.54999999999,0,0
PAYMENT,22405.11,C9703,70477.67,48072.56,D9703,80257.66,102662.77,0,0
TRANSFER,48665.38,C9704,37492.91,0.0,D9704,63062.09,111727.47,1,0
TRANSFER,49519.22,C9705,13211.56,0.0,D9705,69712.1,119231.32,0,0
CASH_IN,32509.26,C9706,23723.22,0.0,D9706,99138.15,131647.41,0,0
CASH_IN,6356.84,C9707,64274.73,57917.89,D9707,59320.74,65677.58,0,0
CASH_IN,25309.0,C9708,5187.61,0.0,D9708,10190.05,35499.05,0,0
PAYMENT,26458.63,C9709,27268.9,810.2700000000004,D9709,6486.61,32945.24,0,0
TRANSFER,25722.81,C9710,20831.15,0.0,D9710,66660.68,92383.48999999999,0,0
DEBIT,28475.02,C9711,20113.51,0.0,D9711,65760.11,94235.13,0,0
PAYMENT,937.22,C9712,68276.24,67339.02,D9712,74817.38,75754.6,0,0
CASH_OUT,35561.65,C9713,82581.69,47020.04,D9713,10877.87,46439.520000000004,0,0
CASH_IN,35620.0,C9714,71586.66,35966.66,D9714,94490.23,130110.23,0,0
TRANSFER,5774.37,C9715,64572.78,58798.409999999996,D9715,55115.84,60890.21,0,0
PAYMENT,28512.4,C9716,91645.18,63132.77999999999,D9716,64955.55,93467.95000000001,0,0
CASH_OUT,28418.49,C9717,5839.24,0.0,D9717,3485.24,31903.730000000003,0,0
PAYMENT,34122.84,C9718,16748.31,0.0,D9718,96097.42,130220.26,0,0
PAYMENT,4270.8,C9719,41440.69,37169.89,D9719,56259.18,60529.98,0,0
DEBIT,31325.54,C9720,37245.16,5919.620000000003,D9720,56336.31,87661.85,0,0
DEBIT,14038.32,C9721,41805.16,27766.840000000004,D9721,94355.53,108393.85,0,0
PAYMENT,25350.64,C9722,20645.49,0.0,D9722,92935.02,118285.66,0,0
CASH_OUT,38666.4,C9723,14950.33,0.0,D9723,22029.86,60696.26,0,0
TRANSFER,35282.59,C9724,50919.32,15636.730000000003,D9724,93109.88,128392.47,0,0
TRANSFER,5946.03,C9725,92805.25,86859.22,D9725,73662.13,79608.16,0,0
CASH_IN,29559.65,C9726,39196.95,9637.299999999996,D9726,1890.07,31449.72,0,0
CASH_IN,48455.86,C9727,4335.32,0.0,D9727,23984.31,72440.17,0,0
TRANSFER,7839.32,C9728,70616.73,62777.409999999996,D9728,41298.01,49137.33,1,0
PAYMENT,42645.5,C9729,29110.49,0.0,D9729,58282.25,100927.75,0,0
PAYMENT,35127.7,C9730,24509.5,0.0,D9730,70132.97,105260.67,0,0
DEBIT,38700.39,C9731,32425.8,0.0,D9731,21021.04,59721.43,0,0
DEBIT,14098.63,C9732,72381.55,58282.920000000006,D9732,83670.05,97768.68000000001,0,0
CASH_IN,14395.16,C9733,81881.94,67486.78,D9733,84571.53,98966.69,0,0
TRANSFER,45301.07,C9734,58805.61,13504.54,D9734,63499.88,108800.95,0,0
PAYMENT,17992.24,C9735,32247.88,14255.64,D9735,92109.39,110101.63,1,0
TRANSFER,3151.71,C9736,31047.82,27896.11,D9736,81298.24,84449.95000000001,0,0
CASH_OUT,30030.23,C9737,12430.83,0.0,D9737,22162.37,52192.6,0,0
TRANSFER,6241.76,C9738,93330.1,87088.34000000001,D9738,79867.69,86109.45,0,0
CASH_OUT,39830.02,C9739,63813.94,23983.920000000006,D9739,95320.21,135150.23,0,0
DEBIT,32087.68,C9740,2697.46,0.0,D9740,13760.64,45848.32,0,0
DEBIT,43736.45,C9741,66236.71,22500.26000000001,D9741,97869.79,141606.24,0,0
CASH_IN,39242.08,C9742,44715.34,5473.259999999995,D9742,2499.28,41741.36,0,0
TRANSFER,5606.57,C9743,97255.8,91649.23000000001,D9743,52216.72,57823.29,0,0
TRANSFER,19054.15,C9744,81906.88,62852.73,D9744,77389.31,96443.45999999999,0,0
CASH_OUT,38728.24,C9745,17131.58,0.0,D9745,79043.81,117772.04999999999,0,0
DEBIT,20867.66,C9746,72011.11,51143.45,D9746,73467.26,94334.92,1,0
CASH_OUT,48618.3,C9747,48556.6,0.0,D9747,52935.14,101553.44,0,0
DEBIT,36787.29,C9748,18704.52,0.0,D9748,65096.43,101883.72,0,0
CASH_OUT,775.98,C9749,69873.99,69098.01000000001,D9749,69993.22,70769.2,0,0
DEBIT,43999.4,C9750,54738.76,10739.36,D9750,49453.92,93453.32,1,0
CASH_OUT,5041.14,C9751,3037.39,0.0,D9751,59568.5,64609.64,0,0
DEBIT,7027.05,C9752,64658.8,57631.75,D9752,84636.81,91663.86,0,0
CASH_OUT,36724.89,C9753,63498.71,26773.82,D9753,31287.9,68012.79000000001,0,0
TRANSFER,43248.56,C9754,14408.52,0.0,D9754,52320.63,95569.19,0,0
CASH_IN,26817.95,C9755,34898.77,8080.819999999996,D9755,847.97,27665.920000000002,0,0
CASH_OUT,14453.2,C9756,58589.9,44136.7,D9756,68743.64,83196.84,0,0
CASH_IN,17566.43,C9757,13878.3,0.0,D9757,19538.55,37104.979999999996,0,0
TRANSFER,17145.12,C9758,85272.34,68127.22,D9758,48100.13,65245.25,1,0
TRANSFER,16334.58,C9759,2748.6,0.0,D9759,21020.52,37355.1,0,0
DEBIT,12146.24,C9760,10283.74,0.0,D9760,2353.37,14499.61,0,0
CASH_IN,30443.75,C9761,11610.69,0.0,D9761,48322.06,78765.81,1,0
PAYMENT,45020.37,C9762,52810.71,7790.3399999999965,D9762,42483.36,87503.73000000001,0,0
DEBIT,15354.81,C9763,62011.4,46656.590000000004,D9763,42514.95,57869.759999999995,0,0
CASH_IN,9335.53,C9764,40374.08,31038.550000000003,D9764,20880.62,30216.15,0,0
CASH_OUT,41929.04,C9765,28866.68,0.0,D9765,94720.46,136649.5,0,0
CASH_OUT,37089.42,C9766,80931.74,43842.32000000001,D9766,350.72,37440.14,0,0
TRANSFER,46541.92,C9767,6828.6,0.0,D9767,89154.54,135696.46,1,0
PAYMENT,8276.82,C9768,28029.19,19752.37,D9768,73690.19,81967.01000000001,0,0
CASH_OUT,7213.42,C9769,3911.56,0.0,D9769,17207.2,24420.620000000003,0,0
CASH_IN,27071.93,C9770,1389.01,0.0,D9770,47219.2,74291.13,0,0
CASH_IN,30722.07,C9771,35337.99,4615.919999999998,D9771,98885.01,129607.07999999999,0,0
CASH_OUT,24009.19,C9772,19482.37,0.0,D9772,64369.82,88379.01,0,0
CASH_IN,29948.73,C9773,26836.59,0.0,D9773,12737.67,42686.4,0,0
CASH_IN,9019.81,C9774,82094.72,73074.91,D9774,45764.22,54784.03,0,0
TRANSFER,23981.21,C9775,16298.01,0.0,D9775,46820.31,70801.51999999999,0,0
PAYMENT,32904.97,C9776,78023.34,45118.369999999995,D9776,80226.33,113131.3,0,0
TRANSFER,21635.89,C9777,67505.06,45869.17,D9777,91616.29,113252.18,0,0
PAYMENT,33972.69,C9778,32644.55,0.0,D9778,8224.15,42196.840000000004,0,0
CASH_IN,22560.11,C9779,54655.61,32095.5,D9779,31403.73,53963.84,0,0
PAYMENT,16680.65,C9780,44443.56,27762.909999999996,D9780,29843.81,46524.46000000001,0,0
CASH_IN,15180.95,C9781,12839.53,0.0,D9781,99604.81,114785.76,0,0
CASH_IN,20545.69,C9782,90718.53,70172.84,D9782,55922.71,76468.4,0,0
TRANSFER,1155.46,C9783,56961.8,55806.340000000004,D9783,87983.15,89138.61,0,0
TRANSFER,33426.59,C9784,88024.0,54597.41,D9784,42603.28,76029.87,0,0
DEBIT,42255.44,C9785,82382.65,40127.20999999999,D9785,72272.32,114527.76000000001,0,0
CASH_OUT,17732.0,C9786,7977.59,0.0,D9786,28658.56,46390.56,0,0
DEBIT,2302.61,C9787,20727.07,18424.46,D9787,91178.6,93481.21,0,0
DEBIT,49338.79,C9788,14526.11,0.0,D9788,45514.62,94853.41,0,0
PAYMENT,13185.65,C9789,83077.95,69892.3,D9789,80372.55,93558.2,0,0
CASH_IN,6331.93,C9790,86244.66,79912.73000000001,D9790,25581.69,31913.62,0,0
CASH_IN,18488.26,C9791,52797.15,34308.89,D9791,69360.43,87848.68999999999,0,0
CASH_IN,36928.11,C9792,10417.81,0.0,D9792,40515.84,77443.95,0,0
CASH_OUT,14696.54,C9793,13561.66,0.0,D9793,3143.94,17840.48,0,0
PAYMENT,28735.59,C9794,81354.88,52619.29000000001,D9794,41300.83,70036.42,0,0
PAYMENT,20778.58,C9795,92919.01,72140.43,D9795,55002.16,75780.74,0,0
CASH_IN,5889.08,C9796,19947.57,14058.49,D9796,15176.16,21065.239999999998,0,0
DEBIT,16515.02,C9797,1113.76,0.0,D9797,18391.31,34906.33,0,0
CASH_OUT,36243.8,C9798,33095.29,0.0,D9798,46486.28,82730.08,0,0
DEBIT,30600.58,C9799,3049.94,0.0,D9799,34272.97,64873.55,0,0
TRANSFER,5989.8,C9800,82797.49,76807.69,D9800,44074.05,50063.850000000006,0,0
PAYMENT,8166.96,C9801,49151.23,40984.270000000004,D9801,46082.7,54249.659999999996,0,0
PAYMENT,32037.03,C9802,64186.08,32149.050000000003,D9802,14007.6,46044.63,0,0
DEBIT,40670.96,C9803,41148.49,477.52999999999884,D9803,18119.46,58790.42,0,0
CASH_OUT,17474.38,C9804,34550.75,17076.37,D9804,84816.54,102290.92,0,0
PAYMENT,29765.94,C9805,22220.04,0.0,D9805,16271.87,46037.81,0,0
DEBIT,8533.01,C9806,77053.25,68520.24,D9806,66591.43,75124.43999999999,0,0
CASH_OUT,15569.51,C9807,69554.76,53985.24999999999,D9807,41852.8,57422.310000000005,0,0
DEBIT,1014.49,C9808,36072.9,35058.41,D9808,96823.67,97838.16,0,0
CASH_OUT,38414.03,C9809,32111.61,0.0,D9809,6610.44,45024.47,0,0
CASH_IN,20051.09,C9810,124.29,0.0,D9810,83038.89,103089.98,0,0
CASH_OUT,40806.46,C9811,6355.21,0.0,D9811,49144.92,89951.38,0,0
TRANSFER,35418.94,C9812,62325.55,26906.61,D9812,535.24,35954.18,0,0
CASH_IN,41437.38,C9813,51460.73,10023.350000000006,D9813,26366.02,67803.4,0,0
DEBIT,14283.65,C9814,43480.32,29196.67,D9814,40769.69,55053.340000000004,0,0
CASH_IN,9256.25,C9815,82750.22,73493.97,D9815,31419.48,40675.729999999996,0,0
CASH_IN,48595.31,C9816,50389.82,1794.510000000002,D9816,36244.95,84840.26,0,0
DEBIT,35866.67,C9817,38449.36,2582.6900000000023,D9817,91667.19,127533.86,0,0
DEBIT,41702.28,C9818,16125.63,0.0,D9818,36093.4,77795.68,0,0
TRANSFER,657.66,C9819,82068.8,81411.14,D9819,41882.94,42540.600000000006,1,0
DEBIT,17723.73,C9820,57624.83,39901.100000000006,D9820,76113.16,93836.89,0,0
PAYMENT,37141.09,C9821,9246.0,0.0,D9821,79383.36,116524.45,0,0
PAYMENT,3900.06,C9822,64889.84,60989.78,D9822,8408.97,12309.029999999999,0,0
TRANSFER,28367.43,C9823,42507.07,14139.64,D9823,70407.0,98774.43,0,0
CASH_OUT,21454.21,C9824,81138.62,59684.409999999996,D9824,48257.2,69711.41,1,0
CASH_OUT,881.81,C9825,91891.46,91009.65000000001,D9825,13385.39,14267.199999999999,0,0
PAYMENT,11799.54,C9826,60046.58,48247.04,D9826,26471.06,38270.600000000006,0,0
DEBIT,14240.31,C9827,73161.28,58920.97,D9827,4503.55,18743.86,0,0
TRANSFER,5593.89,C9828,5659.08,65.1899999999996,D9828,36023.72,41617.61,0,0
CASH_OUT,31577.21,C9829,56025.55,24448.340000000004,D9829,25540.64,57117.85,0,0
CASH_OUT,12120.65,C9830,75534.0,63413.35,D9830,38210.34,50330.99,0,0
CASH_IN,13881.7,C9831,49676.21,35794.509999999995,D9831,58034.05,71915.75,0,0
PAYMENT,44912.03,C9832,59355.01,14442.980000000003,D9832,73233.96,118145.99,0,0
DEBIT,23356.69,C9833,89894.82,66538.13,D9833,60535.2,83891.89,0,0
TRANSFER,19607.02,C9834,19809.96,202.9399999999987,D9834,67837.73,87444.75,0,0
CASH_OUT,36193.83,C9835,9824.65,0.0,D9835,86563.91,122757.74,0,0
CASH_IN,45480.78,C9836,69064.36,23583.58,D9836,87382.44,132863.22,0,0
PAYMENT,1252.79,C9837,82284.89,81032.1,D9837,86071.93,87324.71999999999,0,0
PAYMENT,22412.49,C9838,85049.02,62636.53,D9838,15316.89,37729.380000000005,0,0
TRANSFER,30539.46,C9839,64164.45,33624.99,D9839,25106.91,55646.369999999995,0,0
CASH_OUT,15928.84,C9840,83321.34,67392.5,D9840,50232.53,66161.37,0,0
TRANSFER,38620.61,C9841,70066.42,31445.809999999998,D9841,35873.93,74494.54000000001,0,0
TRANSFER,48573.88,C9842,8737.69,0.0,D9842,13166.9,61740.78,0,0
CASH_IN,47171.42,C9843,76204.35,29032.930000000008,D9843,28775.02,75946.44,0,0
PAYMENT,13299.86,C9844,17935.97,4636.110000000001,D9844,97542.88,110842.74,1,0
DEBIT,11317.69,C9845,23660.93,12343.24,D9845,34692.68,46010.37,0,0
PAYMENT,47874.57,C9846,39465.06,0.0,D9846,41891.41,89765.98000000001,0,0
PAYMENT,22931.97,C9847,31456.71,8524.739999999998,D9847,640.14,23572.11,0,0
CASH_IN,10415.68,C9848,32165.17,21749.489999999998,D9848,71941.49,82357.17000000001,0,0
DEBIT,35350.14,C9849,16925.95,0.0,D9849,41355.01,76705.15,0,0
CASH_OUT,14221.73,C9850,29387.1,15165.369999999999,D9850,10314.01,24535.739999999998,0,0
DEBIT,13363.08,C9851,1966.26,0.0,D9851,96855.67,110218.75,0,0
CASH_OUT,43962.57,C9852,47291.09,3328.519999999997,D9852,77743.32,121705.89000000001,0,0
DEBIT,8124.8,C9853,76859.1,68734.3,D9853,72615.01,80739.81,0,0
TRANSFER,3220.58,C9854,86224.74,83004.16,D9854,95787.23,99007.81,0,0
DEBIT,13460.05,C9855,82042.86,68582.81,D9855,40748.01,54208.06,1,0
CASH_IN,30347.66,C9856,41645.77,11298.109999999997,D9856,71853.35,102201.01000000001,1,0
CASH_OUT,6155.27,C9857,73042.65,66887.37999999999,D9857,20620.79,26776.06,0,0
PAYMENT,23580.26,C9858,28789.08,5208.820000000003,D9858,69712.05,93292.31,0,0
CASH_IN,31367.23,C9859,5556.25,0.0,D9859,1407.91,32775.14,0,0
CASH_OUT,42437.0,C9860,67597.15,25160.149999999994,D9860,12630.54,55067.54,0,0
CASH_OUT,11494.25,C9861,64879.62,53385.37,D9861,42525.89,54020.14,0,0
PAYMENT,40867.5,C9862,80162.94,39295.44,D9862,1209.27,42076.77,0,0
TRANSFER,11746.08,C9863,61610.62,49864.54,D9863,46196.59,57942.67,1,0
CASH_IN,33838.65,C9864,15689.16,0.0,D9864,52279.17,86117.82,0,0
PAYMENT,21534.25,C9865,85316.24,63781.990000000005,D9865,62160.66,83694.91,0,0
PAYMENT,5734.95,C9866,62725.28,56990.33,D9866,10038.67,15773.619999999999,0,0
TRANSFER,35713.46,C9867,80760.97,45047.51,D9867,18101.19,53814.649999999994,0,0
CASH_IN,10888.91,C9868,77410.71,66521.8,D9868,61328.34,72217.25,0,0
PAYMENT,8831.99,C9869,29786.45,20954.46,D9869,65818.77,74650.76000000001,0,0
TRANSFER,17916.79,C9870,7455.3,0.0,D9870,2590.02,20506.81,0,0
CASH_IN,32664.86,C9871,17650.44,0.0,D9871,54036.74,86701.6,0,0
DEBIT,11700.59,C9872,9286.23,0.0,D9872,78498.17,90198.76,1,0
CASH_OUT,9183.89,C9873,24341.24,15157.350000000002,D9873,6910.09,16093.98,0,0
TRANSFER,498.67,C9874,45953.23,45454.560000000005,D9874,41317.29,41815.96,0,0
CASH_OUT,23582.68,C9875,90681.06,67098.38,D9875,32651.13,56233.81,0,0
DEBIT,21432.85,C9876,87201.88,65769.03,D9876,91366.56,112799.41,0,0
PAYMENT,11694.15,C9877,71859.98,60165.829999999994,D9877,18580.24,30274.39,1,0
PAYMENT,2683.55,C9878,2411.24,0.0,D9878,31836.04,34519.590000000004,0,0
CASH_IN,21463.36,C9879,34138.92,12675.559999999998,D9879,89844.47,111307.83,0,0
TRANSFER,39410.47,C9880,68234.84,28824.369999999995,D9880,33065.33,72475.8,0,0
TRANSFER,35764.39,C9881,12902.89,0.0,D9881,53134.74,88899.13,0,0
CASH_IN,43039.88,C9882,80108.79,37068.909999999996,D9882,3303.53,46343.409999999996,1,0
CASH_OUT,480.12,C9883,91457.37,90977.25,D9883,98490.24,98970.36,0,0
PAYMENT,48321.0,C9884,35410.44,0.0,D9884,82494.67,130815.67,0,0
PAYMENT,17071.27,C9885,70584.31,53513.03999999999,D9885,63440.09,80511.36,0,0
TRANSFER,49519.9,C9886,14820.41,0.0,D9886,6075.53,55595.43,0,0
TRANSFER,12631.72,C9887,69081.64,56449.92,D9887,7487.0,20118.72,0,0
CASH_IN,23577.35,C9888,2145.54,0.0,D9888,54497.36,78074.70999999999,0,0
DEBIT,17697.03,C9889,15077.15,0.0,D9889,28506.44,46203.47,0,0
CASH_OUT,17788.68,C9890,70988.14,53199.46,D9890,62278.94,80067.62,0,0
DEBIT,42114.26,C9891,71185.02,29070.760000000002,D9891,59819.25,101933.51000000001,0,0
DEBIT,37321.2,C9892,64116.27,26795.07,D9892,83865.14,121186.34,0,0
TRANSFER,49607.58,C9893,47736.4,0.0,D9893,28137.71,77745.29000000001,0,0
TRANSFER,30676.12,C9894,67490.81,36814.69,D9894,57786.35,88462.47,0,0
TRANSFER,23163.37,C9895,77380.08,54216.71000000001,D9895,77736.33,100899.7,0,0
DEBIT,4504.6,C9896,96648.17,92143.56999999999,D9896,49077.3,53581.9,0,0
CASH_OUT,49828.07,C9897,88864.1,39036.030000000006,D9897,83064.37,132892.44,0,0
TRANSFER,27576.98,C9898,79453.42,51876.44,D9898,13127.62,40704.6,0,0
PAYMENT,35024.17,C9899,69475.75,34451.58,D9899,73389.78,108413.95,0,0
CASH_OUT,20337.71,C9900,57415.55,37077.840000000004,D9900,94298.21,114635.92000000001,0,0
PAYMENT,27386.24,C9901,12060.88,0.0,D9901,33188.33,60574.57000000001,0,0
CASH_OUT,47128.94,C9902,16555.68,0.0,D9902,36633.64,83762.58,0,0
TRANSFER,8321.81,C9903,82027.96,73706.15000000001,D9903,8354.97,16676.78,0,0
CASH_IN,14619.34,C9904,80331.29,65711.95,D9904,64149.28,78768.62,0,0
TRANSFER,7603.83,C9905,61445.89,53842.06,D9905,55245.07,62848.9,1,0
DEBIT,39611.0,C9906,43884.01,4273.010000000002,D9906,4034.58,43645.58,0,0
DEBIT,3103.2,C9907,2603.26,0.0,D9907,75221.2,78324.4,0,0
CASH_OUT,4082.5,C9908,32717.69,28635.19,D9908,82928.45,87010.95,0,0
DEBIT,14925.41,C9909,42063.97,27138.56,D9909,90711.96,105637.37000000001,0,0
TRANSFER,25709.89,C9910,48581.63,22871.739999999998,D9910,54573.41,80283.3,0,0
PAYMENT,20314.33,C9911,92932.46,72618.13,D9911,45258.0,65572.33,0,0
TRANSFER,2241.77,C9912,10870.94,8629.17,D9912,87613.72,89855.49,0,0
CASH_OUT,47874.62,C9913,51886.69,4012.0699999999997,D9913,39869.68,87744.3,0,0
DEBIT,47643.52,C9914,36792.23,0.0,D9914,65544.31,113187.82999999999,0,0
PAYMENT,13968.54,C9915,99009.81,85041.26999999999,D9915,61536.23,75504.77,0,0
CASH_IN,36576.55,C9916,86186.4,49609.84999999999,D9916,37216.11,73792.66,0,0
PAYMENT,28929.19,C9917,43878.59,14949.399999999998,D9917,8688.99,37618.18,0,0
PAYMENT,11874.6,C9918,99969.56,88094.95999999999,D9918,2141.55,14016.150000000001,0,0
TRANSFER,13109.32,C9919,51406.32,38297.0,D9919,42823.77,55933.09,0,0
CASH_IN,24558.17,C9920,16711.78,0.0,D9920,48120.16,72678.33,0,0
CASH_OUT,20962.43,C9921,55587.47,34625.04,D9921,82267.83,103230.26000000001,0,0
CASH_OUT,14562.18,C9922,22620.58,8058.4000000000015,D9922,41441.16,56003.340000000004,0,0
PAYMENT,40375.77,C9923,63631.28,23255.510000000002,D9923,28115.99,68491.76,0,0
PAYMENT,24073.66,C9924,93744.02,69670.36,D9924,46209.65,70283.31,0,0
DEBIT,32742.75,C9925,78619.86,45877.11,D9925,23799.05,56541.8,0,0
CASH_IN,9464.49,C9926,27316.37,17851.879999999997,D9926,9136.06,18600.55,0,0
PAYMENT,26675.85,C9927,29685.86,3010.010000000002,D9927,11304.3,37980.149999999994,1,0
DEBIT,15899.48,C9928,6928.82,0.0,D9928,31915.45,47814.93,0,0
CASH_IN,26321.15,C9929,28586.78,2265.6299999999974,D9929,1267.64,27588.79,1,0
CASH_OUT,39041.51,C9930,9262.48,0.0,D9930,22020.33,61061.840000000004,0,0
DEBIT,38445.89,C9931,49944.87,11498.980000000003,D9931,78752.31,117198.2,0,0
CASH_IN,17711.68,C9932,70834.71,53123.030000000006,D9932,23461.72,41173.4,0,0
DEBIT,34714.16,C9933,75118.12,40403.95999999999,D9933,11072.95,45787.11,0,0
PAYMENT,47064.56,C9934,5952.92,0.0,D9934,94908.06,141972.62,0,0
TRANSFER,31283.84,C9935,33995.59,2711.7499999999964,D9935,62247.01,93530.85,0,0
CASH_OUT,7421.36,C9936,28817.18,21395.82,D9936,6002.59,13423.95,0,0
PAYMENT,33985.75,C9937,10430.03,0.0,D9937,6224.4,40210.15,0,0
